Well,Mean,StDev,0;4,1;4,2;4,3;4,4;4,4;3,3;3,2;3,1;3,0;3,0;2,1;2,2;2,3;2,4;2,4;1,3;1,2;1,1;1,0;1,0;0,1;0,2;0,3;0,4;0
G8,1.6945999861,0.0926000029,1.7263000011,1.7211999893,1.745200038,1.8135999441,1.902099967,1.8866000175,1.7035000324,1.621999979,1.5923999548,1.6298999786,1.608899951,1.5916999578,1.5836999416,1.700600028,1.8657000065,1.7740000486,1.6698000431,1.6402000189,1.6133999825,1.6653000116,1.7048000097,1.6809999943,1.6375000477,1.6148999929,1.671399951
H8,1.1050000191,0.3034999967,1.4083000422,1.1227999926,0.9433000088,1.5388000011,1.8990000486,1.3840999603,0.8762000203,0.6812000275,0.8061000109,1.0690000057,1.0068000555,0.8787999749,0.7537999749,0.7821999788,1.1483999491,1.4138000011,1.0184999704,0.9710000157,0.975300014,0.9855999947,0.8593000174,1.0600999594,1.0368000269,1.3480000496,1.6577999592
A9,1.2690999508,0.1592999995,1.5483000278,1.3988000154,1.5491000414,1.3703999519,1.1705000401,1.3194999695,1.3614000082,1.5016000271,1.4315999746,1.4330999851,1.257799983,1.2759000063,1.2496000528,1.2187999487,1.3350000381,1.2668999434,1.1183999777,1.1438000202,1.0017000437,1.2143000364,1.0299999714,1.049200058,1.0671999454,1.0990999937,1.3154000044
B9,1.9546999931,0.2506000102,2.0506000519,1.8976999521,1.9641000032,2.3094000816,2.2418000698,2.2894001007,2.2685000896,2.0287001133,1.7092000246,1.7899999619,1.7130000591,1.7179000378,1.8824000359,2.2557001114,2.3043999672,2.1422998905,2.2311999798,1.921399951,1.5592999458,1.6619000435,1.7819000483,1.5915000439,1.6107000113,1.8880000114,2.0576000214
C9,1.344900012,0.1696999967,1.7087999582,1.557000041,1.4667999744,1.5465999842,1.665899992,1.4400999546,1.3135000467,1.2734999657,1.3853000402,1.4500000477,1.1921999454,1.1707999706,1.1468000412,1.2440999746,1.3195999861,1.36650002,1.2249000072,1.1620999575,1.1281000376,1.2045999765,1.244699955,1.2075999975,1.2079000473,1.4119000435,1.5825999975
D9,2.1480998993,0.1094999984,2.1191000938,2.2091999054,2.345400095,2.2788999081,2.1059999466,1.8746999502,2.1542000771,2.2987999916,2.2565000057,2.1528999805,2.2281999588,2.122699976,2.1821000576,2.0597000122,1.9944000244,2.2406001091,2.2442998886,2.0883998871,2.0940999985,2.1449000835,2.0792000294,1.9744999409,2.0710999966,2.1280999184,2.2532999516
E9,0.7566000223,0.264200002,1.0369000435,0.8140000105,1.1125999689,1.0558999777,1.4308999777,0.950699985,0.5188999772,0.5051000118,0.485799998,0.581799984,0.5889999866,0.5109000206,0.4436999857,0.5163999796,0.6254000068,0.7019000053,0.5392000079,0.5002999902,0.5496000051,0.8867999911,1.0453000069,0.9183999896,0.8636000156,0.6667000055,1.065500021
F9,1.3676999807,0.1351999938,1.2123999596,1.396600008,1.4263000488,1.315500021,1.4890999794,1.1608999968,1.502300024,1.4534000158,1.3760999441,1.3708000183,1.3941999674,1.2480000257,1.4006999731,1.570299983,0.912800014,1.2929999828,1.4654999971,1.3421000242,1.2911000252,1.3305000067,1.4557000399,1.4852999449,1.3897000551,1.4444999695,1.464400053
G9,1.3838000298,0.176699996,1.4532999992,1.3308999538,1.3427000046,1.6399999857,1.9256000519,1.6486999989,1.3842999935,1.2089999914,1.1973999739,1.2595000267,1.3126000166,1.2078000307,1.2156000137,1.2016999722,1.4144999981,1.424399972,1.2509000301,1.2295000553,1.273900032,1.4200999737,1.5085999966,1.3781000376,1.3308000565,1.4161000252,1.6200000048
H9,2.0625998974,0.201000005,1.8782999516,1.8744000196,2.0160000324,2.2042999268,2.0799000263,2.263600111,2.1235001087,1.824000001,1.8068000078,1.9986000061,1.9333000183,1.8443000317,1.9005000591,2.1958999634,2.3921000957,2.4523999691,2.3076999187,2.0936999321,1.940500021,1.8904000521,1.880300045,1.8517999649,2.1443998814,2.3492999077,2.3194999695
A10,1.3051999807,0.1272999942,1.5056999922,1.4124000072,1.4321000576,1.543900013,1.6633000374,1.4021999836,1.317999959,1.1720999479,1.2209000587,1.2697999477,1.2226999998,1.1483000517,1.1869000196,1.1981999874,1.2165000439,1.2789000273,1.1663999557,1.2187999487,1.3022999763,1.3164999485,1.307199955,1.2675000429,1.2649999857,1.2480000257,1.3467999697
B10,1.1791000366,0.2450000048,1.4129999876,1.1816999912,1.0198999643,1.5503000021,1.888800025,1.44599998,1.089400053,1.1864999533,1.299200058,1.1340999603,1.0221999884,1.2570999861,1.1233999729,1.269299984,1.1563999653,1.0117000341,1.3400000334,0.8629999757,0.8992999792,1.0146000385,1.1332999468,0.8531000018,0.9114000201,0.9415000081,1.4713000059
C10,1.3234000206,0.112499997,1.5661000013,1.2556999922,1.2357000113,1.2237000465,1.3666000366,1.382799983,1.2957999706,1.1426999569,1.1454999447,1.1726000309,1.2503000498,1.2699999809,1.3792999983,1.4227999449,1.4255000353,1.4681999683,1.3552000523,1.2704999447,1.3378000259,1.2407000065,1.2279000282,1.3109999895,1.3844000101,1.4225000143,1.5318000317
D10,1.3712999821,0.1686999947,1.5121999979,1.5072000027,1.587100029,1.5563999414,1.6575000286,1.5522999763,1.5326999426,1.429700017,1.2480000257,1.3356000185,1.2095999718,1.1478999853,1.3041000366,1.4531999826,1.4895000458,1.5230000019,1.3832999468,1.162700057,1.0947999954,1.1891000271,1.2961000204,1.1284999847,1.1610000134,1.3265000582,1.4938000441
E10,1.0190000534,0.3068000078,1.2552000284,0.9460999966,1.1225999594,1.3729000092,1.6927000284,1.4010000229,1.0266000032,0.8619999886,0.8126000166,0.6538000107,0.4675000012,0.7444000244,0.8684999943,1.0012999773,1.4300999641,1.4522999525,1.0195000172,0.9107000232,0.804799974,0.6861000061,0.7383999825,0.9546999931,0.793200016,0.9926999807,1.464599967
F10,0.8083000183,0.2971000075,1.1437000036,0.956700027,0.7969999909,1.2566000223,1.4988000393,1.0587999821,0.8413000107,0.6043000221,0.5311999917,0.5267999768,0.4880000055,0.516900003,0.5469999909,0.6316000223,1.0444999933,0.8977000117,0.818599999,0.548699975,0.5339000225,0.5719000101,0.8582999706,0.5313000083,0.7131000161,0.8460999727,1.4449000359
G10,1.2446000576,0.1535000056,1.2766000032,1.348099947,1.396600008,1.4593000412,1.6157000065,1.3177000284,1.2742999792,1.3027000427,1.2244000435,1.181499958,1.347900033,1.1599999666,1.1691999435,1.2001999617,1.3319000006,1.4111000299,1.0430999994,1.0839999914,1.1369999647,1.1606999636,1.2172000408,1.0447000265,0.923600018,1.0965000391,1.3897999525
H10,1.3012000322,0.1396999955,1.4866000414,1.3913999796,1.3967000246,1.4730000496,1.6044000387,1.3560999632,1.2506999969,1.1906000376,1.2381999493,1.2207000256,1.2024999857,1.157400012,1.1691000462,1.1318000555,1.2374999523,1.3776999712,1.2310999632,1.1548999548,1.1446000338,1.1784000397,1.3037999868,1.3535000086,1.2748999596,1.3788000345,1.6256999969
A11,1.5146000385,0.1013000011,1.4995000362,1.5305000544,1.5943000317,1.7558000088,1.7358000278,1.5424000025,1.6921999454,1.5571000576,1.4623999596,1.5220999718,1.5230000019,1.476099968,1.4990999699,1.5255000591,1.3914999962,1.347900033,1.4373999834,1.4400999546,1.4150999784,1.5096000433,1.5652999878,1.5651999712,1.4305000305,1.4234000444,1.4221999645
B11,1.3358999491,0.183799997,1.4613000154,1.6813999414,1.3660000563,1.5326000452,1.3896000385,1.2606999874,0.8100000024,1.3808000088,1.3292000294,1.0365999937,1.1385999918,1.2504999638,1.3328000307,1.310199976,1.2450000048,1.3464000225,1.293900013,1.2893999815,1.3332999945,1.7595000267,1.4415999651,1.4120999575,1.3696000576,1.2815999985,1.3457000256
C11,1.8907999992,0.1818999946,2.0618000031,2.0771000385,1.918200016,1.8494000435,1.9605000019,1.7380000353,1.7417999506,1.8835999966,2.2188000679,2.2128999233,2.0957000256,2.0845000744,1.7649999857,1.9493999481,1.7461999655,1.7674000263,1.8163000345,1.7694000006,1.7510000467,2.0258998871,1.8507000208,1.476099968,1.6383999586,1.8088999987,2.0617001057
D11,1.6885000467,0.1772000045,1.8982000351,1.9779000282,2.09739995,1.7828999758,1.8437999487,1.8355000019,1.6640000343,1.5834000111,1.5583000183,1.6301000118,1.4637999535,1.4328000546,1.4773000479,1.6074999571,1.8307000399,1.8107999563,1.625,1.4866000414,1.4862999916,1.6633000374,1.8319000006,1.5650000572,1.5588999987,1.644299984,1.8576999903
E11,1.7540999651,0.167899996,2.0229001045,2.0241000652,2.0088000298,1.8313000202,1.6433000565,1.3252999783,1.8779000044,1.723099947,1.7589999437,1.8008999825,1.7080999613,1.6528999805,1.6568000317,1.7757999897,1.4000999928,1.7620999813,1.7811000347,1.6787999868,1.6783000231,1.7296999693,1.8408000469,1.8178999424,1.8381999731,1.9404000044,1.5743999481
F11,0.8195000291,0.2960000038,0.8309999704,0.6963999867,0.6200000048,0.8470000029,1.4343999624,1.4206000566,1.0922000408,0.6833999753,0.6007999778,0.6396999955,0.5544999838,0.6179000139,0.8443999887,0.7189000249,1.0923999548,1.3230999708,1.0487999916,0.6744999886,0.5067999959,0.5630000234,0.5691000223,0.5720999837,0.5670999885,0.6640999913,1.3051999807
G11,1.5063999891,0.3600000143,1.8643000126,1.6231000423,1.7558000088,1.8346999884,1.9802000523,1.9377000332,1.1624000072,1.2051999569,1.4609999657,2.0011000633,1.8410999775,1.2357000113,1.0233000517,0.7919999957,1.7190999985,1.7239999771,1.2894999981,1.1046999693,1.1205999851,1.3465000391,1.5037000179,1.3358999491,1.0829999447,1.6668000221,2.0478999615
H11,1.5198999643,0.1846999973,1.7941999435,1.6622999907,1.6733000278,1.7351000309,2.0058000088,1.7640000582,1.4584000111,1.3352999687,1.3435000181,1.4817999601,1.3504999876,1.2910000086,1.3327000141,1.3201999664,1.6085000038,1.5095000267,1.307199955,1.4053000212,1.393599987,1.3925000429,1.5102000237,1.5994999409,1.567299962,1.4855999947,1.670699954
A12,1.538400054,0.1015999988,1.641299963,1.6150000095,1.5966999531,1.7084000111,1.6661000252,1.7302999496,1.6572999954,1.5303000212,1.4431999922,1.5262000561,1.4853999615,1.4164999723,1.4624999762,1.5805000067,1.6175999641,1.5005999804,1.4746999741,1.4048000574,1.4161000252,1.543900013,1.6577999592,1.4831000566,1.4165999889,1.4117000103,1.4733999968
B12,1.2510999441,0.1332000047,1.4529999495,1.418200016,1.3375999928,1.2611000538,1.467599988,1.4979000092,1.2732000351,1.1798000336,1.2860000134,1.3736000061,1.1667000055,1.1614999771,1.1037000418,1.160400033,1.2982000113,1.1701999903,1.1732000113,1.0444999933,1.0700000525,1.1667000055,1.263299942,1.0765999556,1.1397999525,1.3076000214,1.4282000065
C12,0.8237000108,0.2508000135,0.994599998,0.673699975,0.7386000156,1.2348999977,1.4407000542,1.3617999554,0.6843000054,0.6793000102,0.5353999734,0.6279000044,0.5863999724,0.6309000254,0.5191000104,1.0127999783,1.0735000372,0.8381999731,0.7009000182,0.6818000078,0.8223999739,0.5497999787,0.8292999864,0.7975999713,0.7552000284,0.7814999819,1.0425000191
D12,1.4071999788,0.2117999941,1.6238000393,1.4890999794,1.4674999714,1.505300045,1.5233999491,1.5405000448,1.4127999544,1.5290999413,1.1133999825,1.1248999834,1.3667000532,1.2015000582,1.3143999577,1.5279999971,1.6119999886,1.6098999977,1.6690000296,1.4112999439,1.2328000069,1.1181000471,1.0911999941,0.931400001,1.4379999638,1.7221000195,1.6030999422
E12,1.8875000477,0.1715999991,2.0220000744,1.9311000109,1.9738999605,2.0992000103,2.230700016,2.1824998856,1.962100029,1.8013000488,1.7245999575,1.8201999664,1.7132999897,1.636500001,1.7359000444,1.8802000284,2.1228001118,2.0513999462,1.8375999928,1.7063000202,1.6505999565,1.898900032,1.8608000278,1.6980999708,1.7302000523,1.8489999771,2.0685999393
F12,1.4169000387,0.3161999881,1.7522000074,1.4767999649,1.4457000494,1.6613999605,1.9752999544,1.9165999889,1.4197000265,1.1204999685,0.9757000208,1.2527999878,1.1591999531,0.9157999754,1.0626000166,1.3467999697,1.7820999622,1.8846999407,1.3839000463,1.27760005,0.9108999968,1.4141000509,1.4005000591,1.144299984,1.3361999989,1.5851000547,1.823300004
G12,0.8855000138,0.279399991,1.2984000444,0.8083999753,0.8057000041,1.2105000019,1.4821000099,0.9751999974,0.7239999771,0.6245999932,0.6215000153,0.7002999783,0.6495000124,0.6937999725,0.627300024,0.7063000202,0.9059000015,1.3001999855,0.9455000162,0.6765999794,0.6870999932,0.7754999995,0.9293000102,0.641200006,0.7009000182,1.1218999624,1.524799943
H12,1.4828000069,0.1879000068,1.4124000072,1.3831000328,1.4117000103,1.6404000521,1.6367000341,1.7160999775,1.4717999697,1.3242000341,1.3596999645,1.3014999628,1.2014000416,1.3801000118,1.2609000206,1.4285999537,1.7395000458,1.8282999992,1.6215000153,1.3799999952,1.3279999495,1.2940000296,1.3624999523,1.4308999777,1.5375000238,1.8151999712,1.8048000336
